scenario,seed,metric_group,metric,scale,proposed,simple,per_agent,proposed_minus_simple,proposed_minus_per_agent,interpretation_class
None,20260825,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260826,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,12.0,0.0,0.0,12.0,12.0,Secondary commitment diagnostic
None,20260827,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,3.428571428571,0.0,0.0,3.428571428571,3.428571428571,Secondary commitment diagnostic
None,20260828,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260829,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260830,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260831,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260832,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260833,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260834,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,8.0,0.0,0.0,8.0,8.0,Secondary commitment diagnostic
None,20260835,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,24.0,0.0,0.0,24.0,24.0,Secondary commitment diagnostic
None,20260836,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260837,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260838,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260839,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260840,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260841,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,6.0,0.0,0.0,6.0,6.0,Secondary commitment diagnostic
None,20260842,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260843,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260844,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
None,20260815,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
None,20260816,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
None,20260817,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
None,20260818,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
None,20260819,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.216666666667,0.0,0.783333333333,1.0,Diagnostic only
None,20260820,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
None,20260821,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
None,20260822,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.233333333333,0.0,0.766666666667,1.0,Diagnostic only
None,20260823,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.183333333333,0.0,0.8166666666669999,1.0,Diagnostic only
None,20260824,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
None,20260825,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
None,20260826,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
None,20260827,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.216666666667,0.0,0.783333333333,1.0,Diagnostic only
None,20260828,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.15,0.0,0.85,1.0,Diagnostic only
None,20260829,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
None,20260830,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.166666666667,0.0,0.833333333333,1.0,Diagnostic only
None,20260831,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.133333333333,0.0,0.866666666667,1.0,Diagnostic only
None,20260832,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
None,20260833,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
None,20260834,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.133333333333,0.0,0.866666666667,1.0,Diagnostic only
None,20260835,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
None,20260836,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.1,0.0,0.9,1.0,Diagnostic only
None,20260837,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.133333333333,0.0,0.866666666667,1.0,Diagnostic only
None,20260838,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.133333333333,0.0,0.866666666667,1.0,Diagnostic only
None,20260839,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.033333333333,0.0,0.966666666667,1.0,Diagnostic only
None,20260840,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.05,0.0,0.95,1.0,Diagnostic only
None,20260841,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.166666666667,0.0,0.833333333333,1.0,Diagnostic only
None,20260842,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.05,0.0,0.95,1.0,Diagnostic only
None,20260843,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.05,0.0,0.95,1.0,Diagnostic only
None,20260844,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.033333333333,0.0,0.966666666667,1.0,Diagnostic only
None,20260815,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260816,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260817,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260818,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260819,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260820,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260821,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260822,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260823,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260824,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260825,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260826,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260827,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260828,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260829,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260830,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260831,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260832,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260833,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260834,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260835,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260836,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260837,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260838,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260839,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260840,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260841,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260842,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260843,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260844,Internal diagnostic,Continuity.Diagnostic.ReservationIDExactMismatchRate,paired_snapshots=60;internal_representation_only,0.0,0.0,0.0,0.0,0.0,Diagnostic only
None,20260815,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.916666666667,0.083333333333,0.0,0.8333333333340001,0.916666666667,Diagnostic only
None,20260816,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.916666666667,0.083333333333,0.0,0.8333333333340001,0.916666666667,Diagnostic only
None,20260817,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.9,0.116666666667,0.0,0.783333333333,0.9,Diagnostic only
None,20260818,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.933333333333,0.066666666667,0.0,0.8666666666659999,0.933333333333,Diagnostic only
None,20260819,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.8,0.216666666667,0.0,0.5833333333330001,0.8,Diagnostic only
None,20260820,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.933333333333,0.066666666667,0.0,0.8666666666659999,0.933333333333,Diagnostic only
None,20260821,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.933333333333,0.066666666667,0.0,0.8666666666659999,0.933333333333,Diagnostic only
None,20260822,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.766666666667,0.233333333333,0.0,0.533333333334,0.766666666667,Diagnostic only
None,20260823,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.85,0.183333333333,0.0,0.666666666667,0.85,Diagnostic only
None,20260824,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.933333333333,0.066666666667,0.0,0.8666666666659999,0.933333333333,Diagnostic only
None,20260825,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.933333333333,0.066666666667,0.0,0.8666666666659999,0.933333333333,Diagnostic only
None,20260826,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.9,0.116666666667,0.0,0.783333333333,0.9,Diagnostic only
None,20260827,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.8,0.216666666667,0.0,0.5833333333330001,0.8,Diagnostic only
None,20260828,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.85,0.15,0.0,0.7,0.85,Diagnostic only
None,20260829,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.916666666667,0.083333333333,0.0,0.8333333333340001,0.916666666667,Diagnostic only
None,20260830,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.833333333333,0.166666666667,0.0,0.6666666666659999,0.833333333333,Diagnostic only
None,20260831,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.883333333333,0.133333333333,0.0,0.75,0.883333333333,Diagnostic only
None,20260832,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.883333333333,0.116666666667,0.0,0.766666666666,0.883333333333,Diagnostic only
None,20260833,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.933333333333,0.083333333333,0.0,0.85,0.933333333333,Diagnostic only
None,20260834,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.883333333333,0.133333333333,0.0,0.75,0.883333333333,Diagnostic only
None,20260835,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.933333333333,0.083333333333,0.0,0.85,0.933333333333,Diagnostic only
None,20260836,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.9,0.1,0.0,0.8,0.9,Diagnostic only
None,20260837,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.866666666667,0.133333333333,0.0,0.733333333334,0.866666666667,Diagnostic only
None,20260838,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.883333333333,0.133333333333,0.0,0.75,0.883333333333,Diagnostic only
None,20260839,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.966666666667,0.033333333333,0.0,0.9333333333339999,0.966666666667,Diagnostic only
None,20260840,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.95,0.05,0.0,0.8999999999999999,0.95,Diagnostic only
None,20260841,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.85,0.166666666667,0.0,0.683333333333,0.85,Diagnostic only
None,20260842,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.95,0.05,0.0,0.8999999999999999,0.95,Diagnostic only
None,20260843,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.95,0.05,0.0,0.8999999999999999,0.95,Diagnostic only
None,20260844,Internal diagnostic,Continuity.Diagnostic.TaskProgressExactMismatchRate,paired_snapshots=60;internal_representation_only,0.966666666667,0.033333333333,0.0,0.9333333333339999,0.966666666667,Diagnostic only
None,20260815,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.007560721721,0.0,-0.007560721721,0.0,Primary accuracy
None,20260816,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260817,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260818,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260819,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.007560721721,0.0,-0.007560721721,0.0,Primary accuracy
None,20260820,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260821,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.007557251908,0.0,-0.007557251908,0.0,Primary accuracy
None,20260822,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260823,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010062456627,0.0,-0.010062456627,0.0,Primary accuracy
None,20260824,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260825,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260826,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260827,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260828,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260829,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260830,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260831,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.007557251908,0.0,-0.007557251908,0.0,Primary accuracy
None,20260832,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010062456627,0.0,-0.010062456627,0.0,Primary accuracy
None,20260833,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010062456627,0.0,-0.010062456627,0.0,Primary accuracy
None,20260834,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010062456627,0.0,-0.010062456627,0.0,Primary accuracy
None,20260835,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260836,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260837,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260838,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.007560721721,0.0,-0.007560721721,0.0,Primary accuracy
None,20260839,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260840,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260841,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260842,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010062456627,0.0,-0.010062456627,0.0,Primary accuracy
None,20260843,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010058986815,0.0,-0.010058986815,0.0,Primary accuracy
None,20260844,Macro trajectory error,Trajectory.DamagedWaiting,N=100,0.0,0.010062456627,0.0,-0.010062456627,0.0,Primary accuracy
None,20260815,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260816,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260817,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260818,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260819,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260820,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260821,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260822,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260823,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260824,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260825,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260826,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260827,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260828,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260829,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260830,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260831,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260832,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260833,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260834,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260835,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260836,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
None,20260837,Macro trajectory error,Trajectory.ForestWood,16N=1600,0.0,0.00330828889,0.0,-0.00330828889,0.0,Primary accuracy
